"","time","provname","city","citypop","deathpop","curepop"
"1","2020-02-10 04:01:00","湖北","武汉",14982,608,879
"2","2020-02-10 04:01:00","湖北","黄冈",2141,43,145
"3","2020-02-10 04:01:00","湖北","孝感",2436,29,53
"4","2020-02-10 04:01:00","湖北","荆门",663,19,48
"5","2020-02-10 04:01:00","湖北","咸宁",493,4,37
"6","2020-02-10 04:01:00","湖北","荆州",997,13,44
"7","2020-02-10 04:01:00","湖北","襄阳",988,7,40
"8","2020-02-10 04:01:00","湖北","随州",984,9,23
"9","2020-02-10 04:01:00","湖北","十堰",467,0,44
"10","2020-02-10 04:01:00","湖北","鄂州",639,21,43
"11","2020-02-10 04:01:00","湖北","黄石",760,2,61
"12","2020-02-10 04:01:00","湖北","宜昌",711,8,36
"13","2020-02-10 04:01:00","湖北","恩施州",171,0,23
"14","2020-02-10 04:01:00","湖北","仙桃",379,5,16
"15","2020-02-10 04:01:00","湖北","天门",197,10,10
"16","2020-02-10 04:01:00","湖北","潜江",82,2,2
"17","2020-02-10 04:01:00","湖北","神农架林区",10,0,6
"18","2020-02-10 04:01:00","广东","广州",307,0,41
"19","2020-02-10 04:01:00","广东","深圳",366,0,46
"20","2020-02-10 04:01:00","广东","佛山",67,0,4
"21","2020-02-10 04:01:00","广东","珠海",83,0,4
"22","2020-02-10 04:01:00","广东","惠州",48,0,1
"23","2020-02-10 04:01:00","广东","中山",51,0,14
"24","2020-02-10 04:01:00","广东","阳江",13,0,1
"25","2020-02-10 04:01:00","广东","东莞",58,0,2
"26","2020-02-10 04:01:00","广东","湛江",21,0,6
"27","2020-02-10 04:01:00","广东","汕头",25,0,5
"28","2020-02-10 04:01:00","广东","清远",10,0,3
"29","2020-02-10 04:01:00","广东","揭阳",7,0,1
"30","2020-02-10 04:01:00","广东","肇庆",14,1,3
"31","2020-02-10 04:01:00","广东","韶关",6,0,2
"32","2020-02-10 04:01:00","广东","梅州",13,0,4
"33","2020-02-10 04:01:00","广东","茂名",10,0,1
"34","2020-02-10 04:01:00","广东","河源",3,0,0
"35","2020-02-10 04:01:00","广东","汕尾",5,0,1
"36","2020-02-10 04:01:00","广东","江门",19,0,1
"37","2020-02-10 04:01:00","广东","潮州",5,0,0
"38","2020-02-10 04:01:00","浙江","杭州",165,0,45
"39","2020-02-10 04:01:00","浙江","宁波",146,0,15
"40","2020-02-10 04:01:00","浙江","温州",448,0,78
"41","2020-02-10 04:01:00","浙江","湖州",10,0,1
"42","2020-02-10 04:01:00","浙江","嘉兴",38,0,3
"43","2020-02-10 04:01:00","浙江","绍兴",38,0,8
"44","2020-02-10 04:01:00","浙江","金华",53,0,15
"45","2020-02-10 04:01:00","浙江","衢州",15,0,3
"46","2020-02-10 04:01:00","浙江","舟山",7,0,5
"47","2020-02-10 04:01:00","浙江","台州",138,0,27
"48","2020-02-10 04:01:00","浙江","丽水",17,0,5
"49","2020-02-10 04:01:00","河南","郑州市",126,0,34
"50","2020-02-10 04:01:00","河南","开封市",24,0,1
"51","2020-02-10 04:01:00","河南","洛阳市",25,0,2
"52","2020-02-10 04:01:00","河南","平顶山市",50,1,12
"53","2020-02-10 04:01:00","河南","安阳市",44,0,3
"54","2020-02-10 04:01:00","河南","鹤壁市",17,0,0
"55","2020-02-10 04:01:00","河南","新乡市",44,1,6
"56","2020-02-10 04:01:00","河南","焦作市",24,1,1
"57","2020-02-10 04:01:00","河南","濮阳市",9,0,0
"58","2020-02-10 04:01:00","河南","许昌市",31,0,2
"59","2020-02-10 04:01:00","河南","漯河市",30,0,5
"60","2020-02-10 04:01:00","河南","三门峡市",7,0,3
"61","2020-02-10 04:01:00","河南","南阳市",133,2,23
"62","2020-02-10 04:01:00","河南","商丘市",82,0,9
"63","2020-02-10 04:01:00","河南","信阳市",205,0,28
"64","2020-02-10 04:01:00","河南","周口市",62,0,11
"65","2020-02-10 04:01:00","河南","驻马店市",116,0,14
"66","2020-02-10 04:01:00","河南","济源示范区",4,0,0
"67","2020-02-10 04:01:00","湖南","长沙市",205,0,33
"68","2020-02-10 04:01:00","湖南","衡阳市",45,0,14
"69","2020-02-10 04:01:00","湖南","株洲市",58,0,10
"70","2020-02-10 04:01:00","湖南","湘潭市",28,0,11
"71","2020-02-10 04:01:00","湖南","邵阳市",87,0,21
"72","2020-02-10 04:01:00","湖南","岳阳市",115,1,17
"73","2020-02-10 04:01:00","湖南","常德市",66,0,15
"74","2020-02-10 04:01:00","湖南","张家界市",5,0,2
"75","2020-02-10 04:01:00","湖南","益阳市",46,0,15
"76","2020-02-10 04:01:00","湖南","郴州市",32,0,8
"77","2020-02-10 04:01:00","湖南","永州市",40,0,13
"78","2020-02-10 04:01:00","湖南","怀化市",39,0,15
"79","2020-02-10 04:01:00","湖南","娄底市",64,0,8
"80","2020-02-10 04:01:00","湖南","湘西自治州",8,0,4
"81","2020-02-10 04:01:00","安徽","阜阳",118,0,13
"82","2020-02-10 04:01:00","安徽","合肥",136,0,11
"83","2020-02-10 04:01:00","安徽","马鞍山",31,0,2
"84","2020-02-10 04:01:00","安徽","芜湖",29,0,3
"85","2020-02-10 04:01:00","安徽","铜陵",24,0,7
"86","2020-02-10 04:01:00","安徽","安庆",75,0,12
"87","2020-02-10 04:01:00","安徽","亳州",87,0,5
"88","2020-02-10 04:01:00","安徽","黄山",9,0,1
"89","2020-02-10 04:01:00","安徽","滁州",11,0,2
