"","time","provname","city","citypop","deathpop","curepop"
"1","2020-02-09 04:01:00","湖北","武汉",13603,545,747
"2","2020-02-09 04:01:00","湖北","黄冈",2041,36,105
"3","2020-02-09 04:01:00","湖北","孝感",2313,26,42
"4","2020-02-09 04:01:00","湖北","荆门",588,18,36
"5","2020-02-09 04:01:00","湖北","咸宁",476,2,16
"6","2020-02-09 04:01:00","湖北","荆州",941,11,31
"7","2020-02-09 04:01:00","湖北","襄阳",907,5,34
"8","2020-02-09 04:01:00","湖北","随州",953,9,23
"9","2020-02-09 04:01:00","湖北","十堰",438,0,40
"10","2020-02-09 04:01:00","湖北","鄂州",569,20,33
"11","2020-02-09 04:01:00","湖北","黄石",703,2,48
"12","2020-02-09 04:01:00","湖北","宜昌",633,8,25
"13","2020-02-09 04:01:00","湖北","恩施州",160,0,20
"14","2020-02-09 04:01:00","湖北","仙桃",359,5,14
"15","2020-02-09 04:01:00","湖北","天门",179,10,1
"16","2020-02-09 04:01:00","湖北","潜江",80,2,1
"17","2020-02-09 04:01:00","湖北","神农架林区",10,0,2
"18","2020-02-09 04:01:00","广东","广州",301,0,27
"19","2020-02-09 04:01:00","广东","深圳",354,0,39
"20","2020-02-09 04:01:00","广东","佛山",64,0,4
"21","2020-02-09 04:01:00","广东","珠海",83,0,4
"22","2020-02-09 04:01:00","广东","惠州",47,0,1
"23","2020-02-09 04:01:00","广东","中山",46,0,11
"24","2020-02-09 04:01:00","广东","阳江",13,0,1
"25","2020-02-09 04:01:00","广东","东莞",56,0,1
"26","2020-02-09 04:01:00","广东","湛江",20,0,6
"27","2020-02-09 04:01:00","广东","汕头",25,0,3
"28","2020-02-09 04:01:00","广东","清远",10,0,3
"29","2020-02-09 04:01:00","广东","揭阳",7,0,1
"30","2020-02-09 04:01:00","广东","肇庆",14,1,1
"31","2020-02-09 04:01:00","广东","韶关",6,0,2
"32","2020-02-09 04:01:00","广东","梅州",13,0,4
"33","2020-02-09 04:01:00","广东","茂名",8,0,1
"34","2020-02-09 04:01:00","广东","河源",3,0,0
"35","2020-02-09 04:01:00","广东","汕尾",5,0,1
"36","2020-02-09 04:01:00","广东","江门",15,0,1
"37","2020-02-09 04:01:00","广东","潮州",5,0,0
"38","2020-02-09 04:01:00","浙江","杭州",162,0,22
"39","2020-02-09 04:01:00","浙江","宁波",141,0,13
"40","2020-02-09 04:01:00","浙江","温州",438,0,70
"41","2020-02-09 04:01:00","浙江","湖州",10,0,1
"42","2020-02-09 04:01:00","浙江","嘉兴",37,0,1
"43","2020-02-09 04:01:00","浙江","绍兴",36,0,5
"44","2020-02-09 04:01:00","浙江","金华",52,0,13
"45","2020-02-09 04:01:00","浙江","衢州",15,0,3
"46","2020-02-09 04:01:00","浙江","舟山",7,0,5
"47","2020-02-09 04:01:00","浙江","台州",133,0,25
"48","2020-02-09 04:01:00","浙江","丽水",17,0,5
"49","2020-02-09 04:01:00","河南","郑州市",120,0,31
"50","2020-02-09 04:01:00","河南","开封市",21,0,1
"51","2020-02-09 04:01:00","河南","洛阳市",25,0,2
"52","2020-02-09 04:01:00","河南","平顶山市",48,1,6
"53","2020-02-09 04:01:00","河南","安阳市",43,0,3
"54","2020-02-09 04:01:00","河南","鹤壁市",13,0,0
"55","2020-02-09 04:01:00","河南","新乡市",43,0,5
"56","2020-02-09 04:01:00","河南","焦作市",20,0,1
"57","2020-02-09 04:01:00","河南","濮阳市",7,0,0
"58","2020-02-09 04:01:00","河南","许昌市",30,0,2
"59","2020-02-09 04:01:00","河南","漯河市",29,0,4
"60","2020-02-09 04:01:00","河南","三门峡市",7,0,3
"61","2020-02-09 04:01:00","河南","南阳市",128,2,16
"62","2020-02-09 04:01:00","河南","商丘市",76,0,5
"63","2020-02-09 04:01:00","河南","信阳市",192,0,24
"64","2020-02-09 04:01:00","河南","周口市",62,0,10
"65","2020-02-09 04:01:00","河南","驻马店市",113,0,5
"66","2020-02-09 04:01:00","河南","济源示范区",4,0,0
"67","2020-02-09 04:01:00","湖南","长沙市",196,0,27
"68","2020-02-09 04:01:00","湖南","衡阳市",43,0,13
"69","2020-02-09 04:01:00","湖南","株洲市",48,0,8
"70","2020-02-09 04:01:00","湖南","湘潭市",28,0,10
"71","2020-02-09 04:01:00","湖南","邵阳市",86,0,18
"72","2020-02-09 04:01:00","湖南","岳阳市",111,1,10
"73","2020-02-09 04:01:00","湖南","常德市",66,0,15
"74","2020-02-09 04:01:00","湖南","张家界市",5,0,2
"75","2020-02-09 04:01:00","湖南","益阳市",44,0,10
"76","2020-02-09 04:01:00","湖南","郴州市",31,0,8
"77","2020-02-09 04:01:00","湖南","永州市",40,0,10
"78","2020-02-09 04:01:00","湖南","怀化市",38,0,14
"79","2020-02-09 04:01:00","湖南","娄底市",59,0,8
"80","2020-02-09 04:01:00","湖南","湘西自治州",8,0,3
"81","2020-02-09 04:01:00","安徽","阜阳",113,0,11
"82","2020-02-09 04:01:00","安徽","合肥",128,0,11
"83","2020-02-09 04:01:00","安徽","马鞍山",31,0,2
"84","2020-02-09 04:01:00","安徽","芜湖",29,0,3
"85","2020-02-09 04:01:00","安徽","铜陵",23,0,7
"86","2020-02-09 04:01:00","安徽","安庆",71,0,6
"87","2020-02-09 04:01:00","安徽","亳州",81,0,5
"88","2020-02-09 04:01:00","安徽","黄山",9,0,1
"89","2020-02-09 04:01:00","安徽","滁州",11,0,2
"90","2020-02-09 04:01:00","安徽","六安",51,0,2
"91","2020-02-09 04:01:00","安徽","宿州",28,0,1
"92","2020-02-09 04:01:00","安徽","蚌埠",99,0,1
"93","2020-02-09 04:01:00","安徽","淮南",21,0,3
"94","2020-02-09 04:01:00","安徽","宣城",5,0,2
"95","2020-02-09 04:01:00","安徽","淮北",22,0,1
"96","2020-02-09 04:01:00","安徽","池州",11,0,1
"97","2020-02-09 04:01:00","四川","成都",109,1,33
"98","2020-02-09 04:01:00","四川","自贡",9,0,2
"99","2020-02-09 04:01:00","四川","攀枝花",12,0,3
"100","2020-02-09 04:01:00","四川","泸州",13,0,2
"101","2020-02-09 04:01:00","四川","德阳",13,0,0
"102","2020-02-09 04:01:00","四川","绵阳",20,0,3
"103","2020-02-09 04:01:00","四川","广元",6,0,0
"104","2020-02-09 04:01:00","四川","遂宁",6,0,2
"105","2020-02-09 04:01:00","四川","内江",17,0,2
"106","2020-02-09 04:01:00","四川","乐山",3,0,0
"107","2020-02-09 04:01:00","四川","南充",31,0,2
"108","2020-02-09 04:01:00","四川","宜宾",9,0,0
"109","2020-02-09 04:01:00","四川","广安",28,0,3
"110","2020-02-09 04:01:00","四川","达州",25,0,5
"111","2020-02-09 04:01:00","四川","巴中",21,0,1
"112","2020-02-09 04:01:00","四川","雅安",6,0,1
"113","2020-02-09 04:01:00","四川","眉山",6,0,1
"114","2020-02-09 04:01:00","四川","资阳",3,0,0
"115","2020-02-09 04:01:00","四川","阿坝州",1,0,0
"116","2020-02-09 04:01:00","四川","甘孜州",17,0,0
"117","2020-02-09 04:01:00","四川","凉山州",9,0,0
"118","2020-02-09 04:01:00","山东","济南",42,0,3
"119","2020-02-09 04:01:00","山东","青岛",46,0,7
"120","2020-02-09 04:01:00","山东","淄博",15,0,1
"121","2020-02-09 04:01:00","山东","枣庄",20,0,0
"122","2020-02-09 04:01:00","山东","烟台",35,0,2
"123","2020-02-09 04:01:00","山东","潍坊",31,0,0
"124","2020-02-09 04:01:00","山东","济宁",38,0,8
"125","2020-02-09 04:01:00","山东","泰安",20,0,1
"126","2020-02-09 04:01:00","山东","威海",33,0,5
"127","2020-02-09 04:01:00","山东","日照",15,0,2
"128","2020-02-09 04:01:00","山东","临沂",40,0,3
"129","2020-02-09 04:01:00","山东","德州",29,0,4
"130","2020-02-09 04:01:00","山东","聊城",27,0,1
"131","2020-02-09 04:01:00","山东","滨州",11,0,4
"132","2020-02-09 04:01:00","山东","菏泽",14,0,3
"133","2020-02-09 04:01:00","吉林","长春",32,0,1
"134","2020-02-09 04:01:00","吉林","四平",10,1,0
"135","2020-02-09 04:01:00","吉林","吉林",5,0,2
"136","2020-02-09 04:01:00","吉林","公主岭",6,0,1
"137","2020-02-09 04:01:00","吉林","白城",1,0,0
"138","2020-02-09 04:01:00","吉林","延边",5,0,0
"139","2020-02-09 04:01:00","吉林","辽源",6,0,0
"140","2020-02-09 04:01:00","吉林","松原",2,0,0
"141","2020-02-09 04:01:00","吉林","通化",2,0,0
"142","2020-02-09 04:01:00","福建","福州",59,0,10
"143","2020-02-09 04:01:00","福建","莆田",47,0,1
"144","2020-02-09 04:01:00","福建","漳州",16,0,1
"145","2020-02-09 04:01:00","福建","泉州",40,0,4
"146","2020-02-09 04:01:00","福建","三明",12,0,1
"147","2020-02-09 04:01:00","福建","厦门",25,0,2
"148","2020-02-09 04:01:00","福建","南平",14,0,1
"149","2020-02-09 04:01:00","福建","龙岩",5,0,0
"150","2020-02-09 04:01:00","福建","宁德",21,0,4
"151","2020-02-09 04:01:00","江西","南昌",168,0,20
"152","2020-02-09 04:01:00","江西","赣州",64,0,2
"153","2020-02-09 04:01:00","江西","宜春",67,0,6
"154","2020-02-09 04:01:00","江西","九江",97,0,4
"155","2020-02-09 04:01:00","江西","抚州",59,0,7
"156","2020-02-09 04:01:00","江西","上饶",92,0,5
"157","2020-02-09 04:01:00","江西","新余",95,0,8
"158","2020-02-09 04:01:00","江西","吉安",17,0,1
"159","2020-02-09 04:01:00","江西","景德镇",4,0,1
"160","2020-02-09 04:01:00","江西","萍乡",24,0,1
"161","2020-02-09 04:01:00","江西","鹰潭",11,0,0
"162","2020-02-09 04:01:00","江苏","南京",65,0,20
"163","2020-02-09 04:01:00","江苏","无锡",34,0,4
"164","2020-02-09 04:01:00","江苏","徐州",52,0,3
