"","time","provname","city","citypop","deathpop","curepop"
"1","2020-02-23 09:50:00","湖北","武汉",46201,1856,8171
"2","2020-02-23 09:50:00","湖北","黄冈",2904,98,1540
"3","2020-02-23 09:50:00","湖北","孝感",3443,102,1078
"4","2020-02-23 09:50:00","湖北","荆门",918,37,361
"5","2020-02-23 09:50:00","湖北","咸宁",836,11,398
"6","2020-02-23 09:50:00","湖北","荆州",1574,41,681
"7","2020-02-23 09:50:00","湖北","襄阳",1173,28,463
"8","2020-02-23 09:50:00","湖北","随州",1300,30,498
"9","2020-02-23 09:50:00","湖北","十堰",667,2,267
"10","2020-02-23 09:50:00","湖北","鄂州",1379,40,417
"11","2020-02-23 09:50:00","湖北","黄石",1001,29,442
"12","2020-02-23 09:50:00","湖北","宜昌",917,29,289
"13","2020-02-23 09:50:00","湖北","恩施州",251,3,123
"14","2020-02-23 09:50:00","湖北","仙桃",571,19,248
"15","2020-02-23 09:50:00","湖北","天门",494,13,232
"16","2020-02-23 09:50:00","湖北","潜江",191,8,78
"17","2020-02-23 09:50:00","湖北","神农架林区",11,0,10
"18","2020-02-23 09:50:00","湖北","监狱系统",253,0,3
"19","2020-02-23 09:50:00","广东","深圳",417,3,226
"20","2020-02-23 09:50:00","广东","广州",345,0,196
"21","2020-02-23 09:50:00","广东","珠海",98,1,52
"22","2020-02-23 09:50:00","广东","佛山",84,0,34
"23","2020-02-23 09:50:00","广东","东莞",94,1,31
"24","2020-02-23 09:50:00","广东","中山",66,0,46
"25","2020-02-23 09:50:00","广东","惠州",62,0,46
"26","2020-02-23 09:50:00","广东","汕头",25,0,21
"27","2020-02-23 09:50:00","广东","江门",23,0,9
"28","2020-02-23 09:50:00","广东","湛江",22,0,12
"29","2020-02-23 09:50:00","广东","肇庆",19,1,10
"30","2020-02-23 09:50:00","广东","梅州",16,0,11
"31","2020-02-23 09:50:00","广东","阳江",13,0,10
"32","2020-02-23 09:50:00","广东","茂名",14,0,6
"33","2020-02-23 09:50:00","广东","清远",12,0,10
"34","2020-02-23 09:50:00","广东","揭阳",8,0,4
"35","2020-02-23 09:50:00","广东","韶关",10,0,6
"36","2020-02-23 09:50:00","广东","汕尾",5,0,2
"37","2020-02-23 09:50:00","广东","潮州",5,0,4
"38","2020-02-23 09:50:00","广东","河源",4,0,1
"39","2020-02-23 09:50:00","浙江","杭州",169,0,123
"40","2020-02-23 09:50:00","浙江","宁波",157,0,109
"41","2020-02-23 09:50:00","浙江","温州",504,1,280
"42","2020-02-23 09:50:00","浙江","湖州",10,0,7
"43","2020-02-23 09:50:00","浙江","嘉兴",45,0,23
"44","2020-02-23 09:50:00","浙江","绍兴",42,0,27
"45","2020-02-23 09:50:00","浙江","金华",55,0,39
"46","2020-02-23 09:50:00","浙江","衢州",14,0,10
"47","2020-02-23 09:50:00","浙江","舟山",10,0,5
"48","2020-02-23 09:50:00","浙江","台州",146,0,92
"49","2020-02-23 09:50:00","浙江","丽水",17,0,14
"50","2020-02-23 09:50:00","浙江","省十里丰监狱",36,0,0
"51","2020-02-23 09:50:00","河南","信阳市",274,2,148
"52","2020-02-23 09:50:00","河南","南阳市",155,3,106
"53","2020-02-23 09:50:00","河南","郑州市",157,0,98
"54","2020-02-23 09:50:00","河南","驻马店市",139,0,116
"55","2020-02-23 09:50:00","河南","商丘市",91,3,69
"56","2020-02-23 09:50:00","河南","周口市",76,0,48
"57","2020-02-23 09:50:00","河南","平顶山市",58,1,42
"58","2020-02-23 09:50:00","河南","新乡市",57,3,43
"59","2020-02-23 09:50:00","河南","安阳市",53,0,33
"60","2020-02-23 09:50:00","河南","许昌市",39,0,26
"61","2020-02-23 09:50:00","河南","漯河市",35,0,22
"62","2020-02-23 09:50:00","河南","洛阳市",31,1,18
"63","2020-02-23 09:50:00","河南","焦作市",32,1,15
"64","2020-02-23 09:50:00","河南","开封市",26,0,16
"65","2020-02-23 09:50:00","河南","鹤壁市",19,0,9
"66","2020-02-23 09:50:00","河南","濮阳市",17,0,7
"67","2020-02-23 09:50:00","河南","三门峡市",7,1,6
"68","2020-02-23 09:50:00","河南","济源示范区",5,0,3
"69","2020-02-23 09:50:00","湖南","长沙市",242,2,141
"70","2020-02-23 09:50:00","湖南","衡阳市",48,0,37
"71","2020-02-23 09:50:00","湖南","株洲市",80,0,47
"72","2020-02-23 09:50:00","湖南","湘潭市",36,0,21
"73","2020-02-23 09:50:00","湖南","邵阳市",102,1,86
"74","2020-02-23 09:50:00","湖南","岳阳市",156,1,87
"75","2020-02-23 09:50:00","湖南","常德市",82,0,60
"76","2020-02-23 09:50:00","湖南","张家界市",5,0,5
"77","2020-02-23 09:50:00","湖南","益阳市",59,0,52
"78","2020-02-23 09:50:00","湖南","郴州市",39,0,31
"79","2020-02-23 09:50:00","湖南","永州市",43,0,37
"80","2020-02-23 09:50:00","湖南","怀化市",40,0,38
"81","2020-02-23 09:50:00","湖南","娄底市",76,0,54
"82","2020-02-23 09:50:00","湖南","湘西自治州",8,0,8
"83","2020-02-23 09:50:00","安徽","阜阳",155,0,99
"84","2020-02-23 09:50:00","安徽","合肥",174,1,101
"85","2020-02-23 09:50:00","安徽","马鞍山",38,0,19
"86","2020-02-23 09:50:00","安徽","芜湖",33,0,25
"87","2020-02-23 09:50:00","安徽","铜陵",29,0,14
"88","2020-02-23 09:50:00","安徽","安庆",83,0,61
"89","2020-02-23 09:50:00","安徽","亳州",108,0,73
"90","2020-02-23 09:50:00","安徽","黄山",9,0,6
"91","2020-02-23 09:50:00","安徽","滁州",13,0,8
"92","2020-02-23 09:50:00","安徽","六安",69,0,43
"93","2020-02-23 09:50:00","安徽","宿州",41,0,26
"94","2020-02-23 09:50:00","安徽","蚌埠",160,5,101
"95","2020-02-23 09:50:00","安徽","淮南",27,0,15
"96","2020-02-23 09:50:00","安徽","宣城",6,0,4
"97","2020-02-23 09:50:00","安徽","淮北",27,0,15
"98","2020-02-23 09:50:00","安徽","池州",17,0,10
"99","2020-02-23 09:50:00","四川","成都",143,3,78
"100","2020-02-23 09:50:00","四川","自贡",9,0,7
"101","2020-02-23 09:50:00","四川","攀枝花",16,0,16
"102","2020-02-23 09:50:00","四川","泸州",24,0,6
"103","2020-02-23 09:50:00","四川","德阳",18,0,6
"104","2020-02-23 09:50:00","四川","绵阳",22,0,12
"105","2020-02-23 09:50:00","四川","广元",6,0,5
"106","2020-02-23 09:50:00","四川","遂宁",17,0,10
"107","2020-02-23 09:50:00","四川","内江",22,0,10
"108","2020-02-23 09:50:00","四川","乐山",3,0,2
"109","2020-02-23 09:50:00","四川","南充",38,0,20
"110","2020-02-23 09:50:00","四川","宜宾",12,0,8
"111","2020-02-23 09:50:00","四川","广安",30,0,20
"112","2020-02-23 09:50:00","四川","达州",41,0,13
