"","time","provname","city","citypop","deathpop","curepop"
"1","2020-03-04 04:01:00","湖北","武汉",49426,2252,23068
"2","2020-03-04 04:01:00","湖北","黄冈",2907,119,2343
"3","2020-03-04 04:01:00","湖北","孝感",3518,120,2560
"4","2020-03-04 04:01:00","湖北","荆门",928,39,651
"5","2020-03-04 04:01:00","湖北","咸宁",836,12,749
"6","2020-03-04 04:01:00","湖北","荆州",1580,48,1144
"7","2020-03-04 04:01:00","湖北","襄阳",1175,34,913
"8","2020-03-04 04:01:00","湖北","随州",1307,42,893
"9","2020-03-04 04:01:00","湖北","十堰",672,7,491
"10","2020-03-04 04:01:00","湖北","鄂州",1391,48,840
"11","2020-03-04 04:01:00","湖北","黄石",1014,35,752
"12","2020-03-04 04:01:00","湖北","宜昌",931,32,583
"13","2020-03-04 04:01:00","湖北","恩施州",252,4,201
"14","2020-03-04 04:01:00","湖北","仙桃",575,20,467
"15","2020-03-04 04:01:00","湖北","天门",496,14,414
"16","2020-03-04 04:01:00","湖北","潜江",198,9,128
"17","2020-03-04 04:01:00","湖北","神农架林区",11,0,11
"18","2020-03-04 04:01:00","广东","深圳",418,3,332
"19","2020-03-04 04:01:00","广东","广州",346,1,272
"20","2020-03-04 04:01:00","广东","珠海",98,1,81
"21","2020-03-04 04:01:00","广东","佛山",84,0,66
"22","2020-03-04 04:01:00","广东","东莞",99,1,81
"23","2020-03-04 04:01:00","广东","中山",66,0,60
"24","2020-03-04 04:01:00","广东","惠州",62,0,62
"25","2020-03-04 04:01:00","广东","汕头",25,0,22
"26","2020-03-04 04:01:00","广东","江门",23,0,13
"27","2020-03-04 04:01:00","广东","湛江",22,0,19
"28","2020-03-04 04:01:00","广东","肇庆",19,1,15
"29","2020-03-04 04:01:00","广东","梅州",16,0,12
"30","2020-03-04 04:01:00","广东","阳江",14,0,11
"31","2020-03-04 04:01:00","广东","茂名",14,0,11
"32","2020-03-04 04:01:00","广东","清远",12,0,12
"33","2020-03-04 04:01:00","广东","揭阳",8,0,8
"34","2020-03-04 04:01:00","广东","韶关",10,0,9
"35","2020-03-04 04:01:00","广东","汕尾",5,0,5
"36","2020-03-04 04:01:00","广东","潮州",5,0,5
"37","2020-03-04 04:01:00","广东","河源",4,0,4
"38","2020-03-04 04:01:00","浙江","杭州",169,0,158
"39","2020-03-04 04:01:00","浙江","宁波",157,0,151
"40","2020-03-04 04:01:00","浙江","温州",504,1,466
"41","2020-03-04 04:01:00","浙江","湖州",10,0,10
"42","2020-03-04 04:01:00","浙江","嘉兴",45,0,41
"43","2020-03-04 04:01:00","浙江","绍兴",42,0,38
"44","2020-03-04 04:01:00","浙江","金华",55,0,54
"45","2020-03-04 04:01:00","浙江","衢州",14,0,12
"46","2020-03-04 04:01:00","浙江","舟山",10,0,10
"47","2020-03-04 04:01:00","浙江","台州",146,0,121
"48","2020-03-04 04:01:00","浙江","丽水(含境外输入)",25,0,17
"49","2020-03-04 04:01:00","浙江","省十里丰监狱",36,0,15
"50","2020-03-04 04:01:00","浙江","划归外省病例",0,0,12
"51","2020-03-04 04:01:00","河南","信阳市",274,2,267
"52","2020-03-04 04:01:00","河南","南阳市",156,3,149
"53","2020-03-04 04:01:00","河南","郑州市",157,0,148
"54","2020-03-04 04:01:00","河南","驻马店市",139,0,139
"55","2020-03-04 04:01:00","河南","商丘市",91,3,88
"56","2020-03-04 04:01:00","河南","周口市",76,1,73
"57","2020-03-04 04:01:00","河南","平顶山市",58,1,57
"58","2020-03-04 04:01:00","河南","新乡市",57,3,53
"59","2020-03-04 04:01:00","河南","安阳市",53,0,48
"60","2020-03-04 04:01:00","河南","许昌市",39,1,38
"61","2020-03-04 04:01:00","河南","漯河市",35,0,35
"62","2020-03-04 04:01:00","河南","焦作市",32,1,31
"63","2020-03-04 04:01:00","河南","洛阳市",31,1,30
"64","2020-03-04 04:01:00","河南","开封市",26,0,26
"65","2020-03-04 04:01:00","河南","鹤壁市",19,0,19
"66","2020-03-04 04:01:00","河南","濮阳市",17,0,17
"67","2020-03-04 04:01:00","河南","三门峡市",7,1,6
"68","2020-03-04 04:01:00","河南","济源示范区",5,0,4
"69","2020-03-04 04:01:00","湖南","长沙市",242,2,186
"70","2020-03-04 04:01:00","湖南","衡阳市",48,0,48
"71","2020-03-04 04:01:00","湖南","株洲市",80,0,70
"72","2020-03-04 04:01:00","湖南","湘潭市",36,0,35
"73","2020-03-04 04:01:00","湖南","邵阳市",102,1,100
"74","2020-03-04 04:01:00","湖南","岳阳市",156,1,130
"75","2020-03-04 04:01:00","湖南","常德市",82,0,80
"76","2020-03-04 04:01:00","湖南","张家界市",5,0,5
"77","2020-03-04 04:01:00","湖南","益阳市",60,0,59
"78","2020-03-04 04:01:00","湖南","郴州市",39,0,36
"79","2020-03-04 04:01:00","湖南","永州市",44,0,43
"80","2020-03-04 04:01:00","湖南","怀化市",40,0,40
"81","2020-03-04 04:01:00","湖南","娄底市",76,0,66
"82","2020-03-04 04:01:00","湖南","湘西自治州",8,0,8
"83","2020-03-04 04:01:00","安徽","阜阳",155,0,151
"84","2020-03-04 04:01:00","安徽","合肥",174,1,157
"85","2020-03-04 04:01:00","安徽","马鞍山",38,0,35
"86","2020-03-04 04:01:00","安徽","芜湖",34,0,33
"87","2020-03-04 04:01:00","安徽","铜陵",29,0,29
"88","2020-03-04 04:01:00","安徽","安庆",83,0,82
"89","2020-03-04 04:01:00","安徽","亳州",108,0,107
"90","2020-03-04 04:01:00","安徽","黄山",9,0,8
"91","2020-03-04 04:01:00","安徽","滁州",13,0,12
"92","2020-03-04 04:01:00","安徽","六安",69,0,69
"93","2020-03-04 04:01:00","安徽","宿州",41,0,38
"94","2020-03-04 04:01:00","安徽","蚌埠",160,5,152
"95","2020-03-04 04:01:00","安徽","淮南",27,0,24
"96","2020-03-04 04:01:00","安徽","宣城",6,0,4
"97","2020-03-04 04:01:00","安徽","淮北",27,0,24
"98","2020-03-04 04:01:00","安徽","池州",17,0,16
"99","2020-03-04 04:01:00","四川","成都",143,3,92
"100","2020-03-04 04:01:00","四川","自贡",9,0,9
"101","2020-03-04 04:01:00","四川","攀枝花",16,0,16
"102","2020-03-04 04:01:00","四川","泸州",24,0,20
"103","2020-03-04 04:01:00","四川","德阳",18,0,11
"104","2020-03-04 04:01:00","四川","绵阳",22,0,16
"105","2020-03-04 04:01:00","四川","广元",6,0,6
"106","2020-03-04 04:01:00","四川","遂宁",17,0,15
"107","2020-03-04 04:01:00","四川","内江",22,0,18
"108","2020-03-04 04:01:00","四川","乐山",3,0,3
"109","2020-03-04 04:01:00","四川","南充",39,0,29
"110","2020-03-04 04:01:00","四川","宜宾",12,0,10
"111","2020-03-04 04:01:00","四川","广安",30,0,25
"112","2020-03-04 04:01:00","四川","达州",42,0,28
"113","2020-03-04 04:01:00","四川","巴中",24,0,18
"114","2020-03-04 04:01:00","四川","雅安",7,0,6
"115","2020-03-04 04:01:00","四川","眉山",8,0,7
"116","2020-03-04 04:01:00","四川","资阳",4,0,2
"117","2020-03-04 04:01:00","四川","阿坝州",1,0,1
"118","2020-03-04 04:01:00","四川","甘孜州",78,0,50
"119","2020-03-04 04:01:00","四川","凉山州",13,0,12
"120","2020-03-04 04:01:00","山东","济南",47,0,36
"121","2020-03-04 04:01:00","山东","青岛",60,1,58
"122","2020-03-04 04:01:00","山东","淄博",30,1,23
"123","2020-03-04 04:01:00","山东","枣庄",24,0,23
"124","2020-03-04 04:01:00","山东","烟台",47,0,37
"125","2020-03-04 04:01:00","山东","潍坊",44,0,31
"126","2020-03-04 04:01:00","山东","济宁",260,0,83
"127","2020-03-04 04:01:00","山东","泰安",35,2,33
"128","2020-03-04 04:01:00","山东","威海",38,0,34
"129","2020-03-04 04:01:00","山东","日照",16,0,15
"130","2020-03-04 04:01:00","山东","临沂",49,0,47
"131","2020-03-04 04:01:00","山东","德州",37,2,21
"132","2020-03-04 04:01:00","山东","聊城",38,0,38
"133","2020-03-04 04:01:00","山东","滨州",15,0,14
"134","2020-03-04 04:01:00","山东","菏泽",18,0,18
"135","2020-03-04 04:01:00","吉林","长春",45,0,40
"136","2020-03-04 04:01:00","吉林","四平",15,1,14
"137","2020-03-04 04:01:00","吉林","吉林",5,0,5
"138","2020-03-04 04:01:00","吉林","公主岭",6,0,6
"139","2020-03-04 04:01:00","吉林","白城",1,0,0
"140","2020-03-04 04:01:00","吉林","延边",5,0,5
"141","2020-03-04 04:01:00","吉林","辽源",7,0,7
"142","2020-03-04 04:01:00","吉林","松原",2,0,2
"143","2020-03-04 04:01:00","吉林","通化",6,0,3
"144","2020-03-04 04:01:00","吉林","梅河口",1,0,1
"145","2020-03-04 04:01:00","福建","福州",72,1,70
"146","2020-03-04 04:01:00","福建","莆田",56,0,41
"147","2020-03-04 04:01:00","福建","漳州",20,0,16
"148","2020-03-04 04:01:00","福建","泉州",47,0,41
"149","2020-03-04 04:01:00","福建","三明",14,0,12
"150","2020-03-04 04:01:00","福建","厦门",35,0,34
"151","2020-03-04 04:01:00","福建","南平",20,0,17
"152","2020-03-04 04:01:00","福建","龙岩",6,0,6
"153","2020-03-04 04:01:00","福建","宁德",26,0,23
"154","2020-03-04 04:01:00","江西","南昌",230,0,216
"155","2020-03-04 04:01:00","江西","赣州",76,1,73
"156","2020-03-04 04:01:00","江西","宜春",106,0,105
"157","2020-03-04 04:01:00","江西","九江",118,0,98
"158","2020-03-04 04:01:00","江西","抚州",72,0,70
"159","2020-03-04 04:01:00","江西","上饶",123,0,120
"160","2020-03-04 04:01:00","江西","新余",130,0,122
"161","2020-03-04 04:01:00","江西","吉安",22,0,20
"162","2020-03-04 04:01:00","江西","景德镇",6,0,5
"163","2020-03-04 04:01:00","江西","萍乡",33,0,25
"164","2020-03-04 04:01:00","江西","鹰潭",18,0,15
"165","2020-03-04 04:01:00","江西","赣江新区",1,0,1
"166","2020-03-04 04:01:00","江苏","南京",93,0,74
"167","2020-03-04 04:01:00","江苏","无锡",55,0,50
"168","2020-03-04 04:01:00","江苏","徐州",79,0,71
"169","2020-03-04 04:01:00","江苏","常州",51,0,50
"170","2020-03-04 04:01:00","江苏","苏州",87,0,67
"171","2020-03-04 04:01:00","江苏","南通",40,0,40
"172","2020-03-04 04:01:00","江苏","连云港",48,0,41
"173","2020-03-04 04:01:00","江苏","淮安",66,0,58
"174","2020-03-04 04:01:00","江苏","盐城",27,0,27
"175","2020-03-04 04:01:00","江苏","扬州",23,0,23
"176","2020-03-04 04:01:00","江苏","镇江",12,0,11
"177","2020-03-04 04:01:00","江苏","泰州",37,0,37
"178","2020-03-04 04:01:00","江苏","宿迁",13,0,13
"179","2020-03-04 04:01:00","广西","南宁",55,0,54
"180","2020-03-04 04:01:00","广西","柳州",24,0,17
"181","2020-03-04 04:01:00","广西","桂林",32,0,28
"182","2020-03-04 04:01:00","广西","梧州",5,0,5
"183","2020-03-04 04:01:00","广西","北海",44,1,37
"184","2020-03-04 04:01:00","广西","防城港",19,0,10
"185","2020-03-04 04:01:00","广西","钦州",8,0,8
"186","2020-03-04 04:01:00","广西","贵港",8,0,8
"187","2020-03-04 04:01:00","广西","玉林",11,0,11
"188","2020-03-04 04:01:00","广西","百色",3,0,3
"189","2020-03-04 04:01:00","广西","河池",28,1,13
"190","2020-03-04 04:01:00","广西","贺州",4,0,4
"191","2020-03-04 04:01:00","广西","来宾",11,0,4
"192","2020-03-04 04:01:00","海南","海口",39,0,35
"193","2020-03-04 04:01:00","海南","三亚",54,1,51
"194","2020-03-04 04:01:00","海南","儋州",15,1,12
"195","2020-03-04 04:01:00","海南","万宁",13,0,12
"196","2020-03-04 04:01:00","海南","琼海",6,1,5
"197","2020-03-04 04:01:00","海南","东方",3,0,2
"198","2020-03-04 04:01:00","海南","临高",6,0,6
"199","2020-03-04 04:01:00","海南","定安",3,1,2
"200","2020-03-04 04:01:00","海南","昌江",7,0,7
"201","2020-03-04 04:01:00","海南","澄迈",9,1,7
"202","2020-03-04 04:01:00","海南","陵水",4,0,4
"203","2020-03-04 04:01:00","海南","琼中",1,0,1
"204","2020-03-04 04:01:00","海南","乐东",2,0,2
"205","2020-03-04 04:01:00","海南","文昌",3,0,3
"206","2020-03-04 04:01:00","海南","保亭",3,0,3
"207","2020-03-04 04:01:00","陕西","西安",120,1,104
"208","2020-03-04 04:01:00","陕西","安康",26,0,25
"209","2020-03-04 04:01:00","陕西","铜川",8,0,7
"210","2020-03-04 04:01:00","陕西","咸阳",17,0,16
"211","2020-03-04 04:01:00","陕西","汉中",26,0,22
"212","2020-03-04 04:01:00","陕西","渭南",15,0,10
"213","2020-03-04 04:01:00","陕西","宝鸡",13,0,12
"214","2020-03-04 04:01:00","陕西","延安",8,0,8
"215","2020-03-04 04:01:00","陕西","商洛",7,0,6
"216","2020-03-04 04:01:00","陕西","榆林",3,0,3
"217","2020-03-04 04:01:00","陕西","韩城",1,0,1
"218","2020-03-04 04:01:00","陕西","杨凌示范区",1,0,1
"219","2020-03-04 04:01:00","河北","石家庄",29,0,28
"220","2020-03-04 04:01:00","河北","廊坊",30,0,30
