"","time","provname","city","citypop"
"225","2020-01-30 23:30:00","上海","青浦",2
"226","2020-01-30 23:30:00","上海","虹口",2
"227","2020-01-30 23:30:00","上海","黄浦",4
"228","2020-01-30 23:30:00","上海","宝山",2
"229","2020-01-30 23:30:00","上海","嘉定",2
"230","2020-01-30 23:30:00","上海","金山",1
"231","2020-01-30 23:30:00","上海","松江",3
"232","2020-01-30 23:30:00","上海","杨浦",1
"233","2020-01-30 23:30:00","广西","桂林",18
"234","2020-01-30 23:30:00","广西","北海",15
"235","2020-01-30 23:30:00","广西","南宁",15
"236","2020-01-30 23:30:00","广西","柳州",10
"237","2020-01-30 23:30:00","广西","防城港",5
"238","2020-01-30 23:30:00","广西","梧州",4
"239","2020-01-30 23:30:00","广西","河池",5
"240","2020-01-30 23:30:00","广西","百色",2
"241","2020-01-30 23:30:00","广西","玉林",2
"242","2020-01-30 23:30:00","广西","钦州",1
"243","2020-01-30 23:30:00","广西","贺州",1
"244","2020-01-30 23:30:00","海南","海口",9
"245","2020-01-30 23:30:00","海南","三亚",14
"246","2020-01-30 23:30:00","海南","儋州",5
"247","2020-01-30 23:30:00","海南","万宁",8
"248","2020-01-30 23:30:00","海南","琼海",4
"249","2020-01-30 23:30:00","海南","东方",1
"250","2020-01-30 23:30:00","海南","临高",1
"251","2020-01-30 23:30:00","海南","定安",1
"252","2020-01-30 23:30:00","海南","昌江",1
"253","2020-01-30 23:30:00","海南","澄迈",2
"254","2020-01-30 23:30:00","海南","陵水",2
"255","2020-01-30 23:30:00","海南","琼中",1
"256","2020-01-30 23:30:00","陕西","西安",22
"257","2020-01-30 23:30:00","陕西","安康",10
"258","2020-01-30 23:30:00","陕西","铜川",5
"259","2020-01-30 23:30:00","陕西","咸阳",5
"260","2020-01-30 23:30:00","陕西","汉中",6
"261","2020-01-30 23:30:00","陕西","渭南",4
"262","2020-01-30 23:30:00","陕西","宝鸡",4
"263","2020-01-30 23:30:00","陕西","延安",3
"264","2020-01-30 23:30:00","陕西","商洛",2
"265","2020-01-30 23:30:00","陕西","榆林",1
"266","2020-01-30 23:30:00","陕西","韩城",1
"267","2020-01-30 23:30:00","河北","石家庄",11
"268","2020-01-30 23:30:00","河北","廊坊",9
"269","2020-01-30 23:30:00","河北","沧州",12
"270","2020-01-30 23:30:00","河北","邯郸",6
"271","2020-01-30 23:30:00","河北","保定",7
"272","2020-01-30 23:30:00","河北","邢台",5
"273","2020-01-30 23:30:00","河北","衡水",4
"274","2020-01-30 23:30:00","河北","承德",2
"275","2020-01-30 23:30:00","河北","唐山",3
"276","2020-01-30 23:30:00","河北","张家口",6
"277","2020-01-30 23:30:00","黑龙江","哈尔滨",13
"278","2020-01-30 23:30:00","黑龙江","齐齐哈尔",3
"279","2020-01-30 23:30:00","黑龙江","牡丹江",1
"280","2020-01-30 23:30:00","黑龙江","佳木斯",5
"281","2020-01-30 23:30:00","黑龙江","大庆",5
"282","2020-01-30 23:30:00","黑龙江","鸡西",1
"283","2020-01-30 23:30:00","黑龙江","双鸭山",1
"284","2020-01-30 23:30:00","黑龙江","七台河",2
"285","2020-01-30 23:30:00","黑龙江","绥化",10
"286","2020-01-30 23:30:00","黑龙江","鹤岗",1
"287","2020-01-30 23:30:00","黑龙江","大兴安岭",1
"288","2020-01-30 23:30:00","辽宁","沈阳",9
"289","2020-01-30 23:30:00","辽宁","大连",5
"290","2020-01-30 23:30:00","辽宁","丹东",5
"291","2020-01-30 23:30:00","辽宁","锦州",4
"292","2020-01-30 23:30:00","辽宁","朝阳",4
"293","2020-01-30 23:30:00","辽宁","葫芦岛",4
"294","2020-01-30 23:30:00","辽宁","铁岭",2
"295","2020-01-30 23:30:00","辽宁","本溪",3
"296","2020-01-30 23:30:00","辽宁","盘锦",3
"297","2020-01-30 23:30:00","辽宁","辽阳",1
"298","2020-01-30 23:30:00","辽宁","营口",1
"299","2020-01-30 23:30:00","云南","昆明",21
"300","2020-01-30 23:30:00","云南","丽江",6
"301","2020-01-30 23:30:00","云南","保山",5
"302","2020-01-30 23:30:00","云南","德宏州",2
"303","2020-01-30 23:30:00","云南","西双版纳",10
"304","2020-01-30 23:30:00","云南","曲靖",5
"305","2020-01-30 23:30:00","云南","玉溪",6
"306","2020-01-30 23:30:00","云南","红河州",4
"307","2020-01-30 23:30:00","云南","大理",4
"308","2020-01-30 23:30:00","云南","昭通",4
"309","2020-01-30 23:30:00","云南","普洱",3
"310","2020-01-30 23:30:00","天津","河北区",8
"311","2020-01-30 23:30:00","天津","河东区",5
"312","2020-01-30 23:30:00","天津","外地来津",4
"313","2020-01-30 23:30:00","天津","河西区",3
"314","2020-01-30 23:30:00","天津","南开区",2
"315","2020-01-30 23:30:00","天津","西青区",2
"316","2020-01-30 23:30:00","天津","和平区",3
"317","2020-01-30 23:30:00","天津","红桥区",2
"318","2020-01-30 23:30:00","天津","滨海新区",2
"319","2020-01-30 23:30:00","山西","太原",3
"320","2020-01-30 23:30:00","山西","朔州",3
"321","2020-01-30 23:30:00","山西","晋中",9
"322","2020-01-30 23:30:00","山西","运城",7
"323","2020-01-30 23:30:00","山西","阳泉",1
"324","2020-01-30 23:30:00","山西","大同",4
"325","2020-01-30 23:30:00","山西","长治",3
"326","2020-01-30 23:30:00","山西","临汾",1
"327","2020-01-30 23:30:00","山西","吕梁",4
"328","2020-01-30 23:30:00","甘肃","张掖",2
"329","2020-01-30 23:30:00","甘肃","陇南",1
"330","2020-01-30 23:30:00","甘肃","金昌",1
"331","2020-01-30 23:30:00","甘肃","天水",2
"332","2020-01-30 23:30:00","甘肃","平凉",1
"333","2020-01-30 23:30:00","甘肃","兰州",14
"334","2020-01-30 23:30:00","甘肃","临夏",2
"335","2020-01-30 23:30:00","甘肃","定西",2
"336","2020-01-30 23:30:00","甘肃","白银",1
"337","2020-01-30 23:30:00","内蒙古","呼和浩特",2
"338","2020-01-30 23:30:00","内蒙古","包头",3
"339","2020-01-30 23:30:00","内蒙古","呼伦贝尔",2
"340","2020-01-30 23:30:00","内蒙古","兴安盟",1
"341","2020-01-30 23:30:00","内蒙古","通辽",1
"342","2020-01-30 23:30:00","内蒙古","赤峰",2
"343","2020-01-30 23:30:00","内蒙古","锡林郭勒",2
"344","2020-01-30 23:30:00","内蒙古","鄂尔多斯",3
"345","2020-01-30 23:30:00","内蒙古","巴彦淖尔",2
"346","2020-01-30 23:30:00","贵州","铜仁",2
"347","2020-01-30 23:30:00","贵州","黔东南州",1
"348","2020-01-30 23:30:00","贵州","遵义",1
"349","2020-01-30 23:30:00","贵州","贵阳",1
"350","2020-01-30 23:30:00","贵州","六盘水",1
"351","2020-01-30 23:30:00","贵州","毕节",1
"352","2020-01-30 23:30:00","贵州","黔南州",4
"353","2020-01-30 23:30:00","贵州","黔西南州",1
"354","2020-01-30 23:30:00","青海","西宁",8
"355","2020-01-30 23:30:00","新疆","乌鲁木齐",7
"356","2020-01-30 23:30:00","新疆","伊犁州",4
"357","2020-01-30 23:30:00","新疆","吐鲁番",1
"358","2020-01-30 23:30:00","新疆","第七师",1
"359","2020-01-30 23:30:00","新疆","石河子",1
"360","2020-01-30 23:30:00","宁夏","银川",9
"361","2020-01-30 23:30:00","宁夏","吴忠",5
"362","2020-01-30 23:30:00","宁夏","中卫",1
"363","2020-01-30 23:30:00","宁夏","固原",1
"364","2020-01-30 23:30:00","宁夏","宁东管委会",1
