"","time","provname","city","citypop","deathpop","curepop"
"1","2020-02-12 06:30:00","湖北","武汉",18454,748,1242
"2","2020-02-12 06:30:00","湖北","黄冈",2332,52,315
"3","2020-02-12 06:30:00","湖北","孝感",2642,41,140
"4","2020-02-12 06:30:00","湖北","荆门",656,21,79
"5","2020-02-12 06:30:00","湖北","咸宁",515,5,56
"6","2020-02-12 06:30:00","湖北","荆州",1075,17,61
"7","2020-02-12 06:30:00","湖北","襄阳",1063,12,54
"8","2020-02-12 06:30:00","湖北","随州",1095,12,26
"9","2020-02-12 06:30:00","湖北","十堰",505,1,64
"10","2020-02-12 06:30:00","湖北","鄂州",790,26,61
"11","2020-02-12 06:30:00","湖北","黄石",835,5,87
"12","2020-02-12 06:30:00","湖北","宜昌",772,8,52
"13","2020-02-12 06:30:00","湖北","恩施州",195,2,33
"14","2020-02-12 06:30:00","湖北","仙桃",438,11,41
"15","2020-02-12 06:30:00","湖北","天门",261,10,12
"16","2020-02-12 06:30:00","湖北","潜江",90,3,3
"17","2020-02-12 06:30:00","湖北","神农架林区",10,0,6
"18","2020-02-12 06:30:00","广东","深圳",375,0,66
"19","2020-02-12 06:30:00","广东","广州",317,0,49
"20","2020-02-12 06:30:00","广东","珠海",86,0,4
"21","2020-02-12 06:30:00","广东","佛山",70,0,15
"22","2020-02-12 06:30:00","广东","东莞",62,0,7
"23","2020-02-12 06:30:00","广东","中山",58,0,16
"24","2020-02-12 06:30:00","广东","惠州",53,0,4
"25","2020-02-12 06:30:00","广东","汕头",25,0,6
"26","2020-02-12 06:30:00","广东","湛江",21,0,9
"27","2020-02-12 06:30:00","广东","江门",20,0,4
"28","2020-02-12 06:30:00","广东","肇庆",15,1,7
"29","2020-02-12 06:30:00","广东","阳江",13,0,1
"30","2020-02-12 06:30:00","广东","梅州",13,0,4
"31","2020-02-12 06:30:00","广东","茂名",11,0,1
"32","2020-02-12 06:30:00","广东","清远",10,0,5
"33","2020-02-12 06:30:00","广东","揭阳",8,0,3
"34","2020-02-12 06:30:00","广东","韶关",7,0,3
"35","2020-02-12 06:30:00","广东","汕尾",5,0,1
"36","2020-02-12 06:30:00","广东","潮州",5,0,0
"37","2020-02-12 06:30:00","广东","河源",3,0,1
"38","2020-02-12 06:30:00","浙江","杭州",157,0,48
"39","2020-02-12 06:30:00","浙江","宁波",151,0,24
"40","2020-02-12 06:30:00","浙江","温州",474,0,102
"41","2020-02-12 06:30:00","浙江","湖州",10,0,4
"42","2020-02-12 06:30:00","浙江","嘉兴",40,0,6
"43","2020-02-12 06:30:00","浙江","绍兴",41,0,12
"44","2020-02-12 06:30:00","浙江","金华",53,0,19
"45","2020-02-12 06:30:00","浙江","衢州",21,0,5
"46","2020-02-12 06:30:00","浙江","舟山",10,0,5
"47","2020-02-12 06:30:00","浙江","台州",143,0,38
"48","2020-02-12 06:30:00","浙江","丽水",17,0,7
"49","2020-02-12 06:30:00","河南","信阳市",228,0,34
"50","2020-02-12 06:30:00","河南","南阳市",136,2,32
"51","2020-02-12 06:30:00","河南","郑州市",132,0,42
"52","2020-02-12 06:30:00","河南","驻马店市",126,0,26
"53","2020-02-12 06:30:00","河南","商丘市",86,1,14
"54","2020-02-12 06:30:00","河南","周口市",65,0,17
"55","2020-02-12 06:30:00","河南","平顶山市",54,1,14
"56","2020-02-12 06:30:00","河南","新乡市",48,1,7
"57","2020-02-12 06:30:00","河南","安阳市",46,0,10
"58","2020-02-12 06:30:00","河南","许昌市",32,0,2
"59","2020-02-12 06:30:00","河南","洛阳市",28,0,2
