"","time","provname","city","citypop","deathpop","curepop"
"1","2020-02-22 04:01:00","湖北","武汉",45346,1684,6334
"2","2020-02-22 04:01:00","湖北","黄冈",2883,90,1274
"3","2020-02-22 04:01:00","湖北","孝感",3427,94,771
"4","2020-02-22 04:01:00","湖北","荆门",912,37,229
"5","2020-02-22 04:01:00","湖北","咸宁",834,10,314
"6","2020-02-22 04:01:00","湖北","荆州",1560,40,531
"7","2020-02-22 04:01:00","湖北","襄阳",1171,24,343
"8","2020-02-22 04:01:00","湖北","随州",1292,28,386
"9","2020-02-22 04:01:00","湖北","十堰",656,2,212
"10","2020-02-22 04:01:00","湖北","鄂州",1373,39,375
"11","2020-02-22 04:01:00","湖北","黄石",992,27,361
"12","2020-02-22 04:01:00","湖北","宜昌",914,28,250
"13","2020-02-22 04:01:00","湖北","恩施州",250,3,112
"14","2020-02-22 04:01:00","湖北","仙桃",568,19,210
"15","2020-02-22 04:01:00","湖北","天门",492,12,165
"16","2020-02-22 04:01:00","湖北","潜江",188,7,57
"17","2020-02-22 04:01:00","湖北","神农架林区",10,0,10
"18","2020-02-22 04:01:00","湖北","监狱系统",220,0,0
"19","2020-02-22 04:01:00","广东","深圳",416,2,222
"20","2020-02-22 04:01:00","广东","广州",339,0,172
"21","2020-02-22 04:01:00","广东","珠海",98,1,49
"22","2020-02-22 04:01:00","广东","佛山",84,0,34
"23","2020-02-22 04:01:00","广东","东莞",93,1,27
"24","2020-02-22 04:01:00","广东","中山",66,0,42
"25","2020-02-22 04:01:00","广东","惠州",62,0,41
"26","2020-02-22 04:01:00","广东","汕头",25,0,20
"27","2020-02-22 04:01:00","广东","江门",23,0,9
"28","2020-02-22 04:01:00","广东","湛江",22,0,12
"29","2020-02-22 04:01:00","广东","肇庆",18,1,8
"30","2020-02-22 04:01:00","广东","梅州",16,0,11
"31","2020-02-22 04:01:00","广东","阳江",13,0,10
"32","2020-02-22 04:01:00","广东","茂名",14,0,6
"33","2020-02-22 04:01:00","广东","清远",12,0,9
"34","2020-02-22 04:01:00","广东","揭阳",8,0,4
"35","2020-02-22 04:01:00","广东","韶关",10,0,6
"36","2020-02-22 04:01:00","广东","汕尾",5,0,2
"37","2020-02-22 04:01:00","广东","潮州",5,0,4
"38","2020-02-22 04:01:00","广东","河源",4,0,1
"39","2020-02-22 04:01:00","浙江","杭州",169,0,111
"40","2020-02-22 04:01:00","浙江","宁波",157,0,103
"41","2020-02-22 04:01:00","浙江","温州",504,1,268
"42","2020-02-22 04:01:00","浙江","湖州",10,0,6
"43","2020-02-22 04:01:00","浙江","嘉兴",45,0,22
"44","2020-02-22 04:01:00","浙江","绍兴",42,0,20
"45","2020-02-22 04:01:00","浙江","金华",55,0,36
"46","2020-02-22 04:01:00","浙江","衢州",14,0,10
"47","2020-02-22 04:01:00","浙江","舟山",10,0,5
"48","2020-02-22 04:01:00","浙江","台州",146,0,84
"49","2020-02-22 04:01:00","浙江","丽水",17,0,14
"50","2020-02-22 04:01:00","浙江","省十里丰监狱",34,0,0
"51","2020-02-22 04:01:00","河南","信阳市",270,2,134
"52","2020-02-22 04:01:00","河南","南阳市",155,3,91
"53","2020-02-22 04:01:00","河南","郑州市",157,0,98
"54","2020-02-22 04:01:00","河南","驻马店市",139,0,99
"55","2020-02-22 04:01:00","河南","商丘市",91,3,63
"56","2020-02-22 04:01:00","河南","周口市",76,0,41
"57","2020-02-22 04:01:00","河南","平顶山市",58,1,39
"58","2020-02-22 04:01:00","河南","新乡市",57,3,32
"59","2020-02-22 04:01:00","河南","安阳市",53,0,31
"60","2020-02-22 04:01:00","河南","许昌市",39,0,19
"61","2020-02-22 04:01:00","河南","漯河市",35,0,22
"62","2020-02-22 04:01:00","河南","洛阳市",31,1,16
"63","2020-02-22 04:01:00","河南","焦作市",32,1,12
"64","2020-02-22 04:01:00","河南","开封市",26,0,15
"65","2020-02-22 04:01:00","河南","鹤壁市",19,0,9
"66","2020-02-22 04:01:00","河南","濮阳市",17,0,7
"67","2020-02-22 04:01:00","河南","三门峡市",7,1,6
"68","2020-02-22 04:01:00","河南","济源示范区",5,0,3
"69","2020-02-22 04:01:00","湖南","长沙市",242,2,125
"70","2020-02-22 04:01:00","湖南","衡阳市",48,0,37
"71","2020-02-22 04:01:00","湖南","株洲市",78,0,46
"72","2020-02-22 04:01:00","湖南","湘潭市",35,0,17
"73","2020-02-22 04:01:00","湖南","邵阳市",102,1,81
