"","time","provname","city","citypop","deathpop","curepop"
"1","2020-02-14 12:34:00","湖北","武汉",35991,1016,2016
"2","2020-02-14 12:34:00","湖北","黄冈",2791,59,504
"3","2020-02-14 12:34:00","湖北","孝感",3009,57,255
"4","2020-02-14 12:34:00","湖北","荆门",901,25,105
"5","2020-02-14 12:34:00","湖北","咸宁",732,8,99
"6","2020-02-14 12:34:00","湖北","荆州",1447,27,159
"7","2020-02-14 12:34:00","湖北","襄阳",1111,16,73
"8","2020-02-14 12:34:00","湖北","随州",1206,16,72
"9","2020-02-14 12:34:00","湖北","十堰",586,2,89
"10","2020-02-14 12:34:00","湖北","鄂州",1125,32,116
"11","2020-02-14 12:34:00","湖北","黄石",943,11,137
"12","2020-02-14 12:34:00","湖北","宜昌",877,13,81
"13","2020-02-14 12:34:00","湖北","恩施州",237,4,58
"14","2020-02-14 12:34:00","湖北","仙桃",500,17,58
"15","2020-02-14 12:34:00","湖北","天门",416,10,21
"16","2020-02-14 12:34:00","湖北","潜江",104,5,11
"17","2020-02-14 12:34:00","湖北","神农架林区",10,0,8
"18","2020-02-14 12:34:00","广东","深圳",400,0,94
"19","2020-02-14 12:34:00","广东","广州",328,0,93
"20","2020-02-14 12:34:00","广东","珠海",91,0,27
"21","2020-02-14 12:34:00","广东","佛山",82,0,18
"22","2020-02-14 12:34:00","广东","东莞",73,1,7
"23","2020-02-14 12:34:00","广东","中山",64,0,26
"24","2020-02-14 12:34:00","广东","惠州",56,0,14
"25","2020-02-14 12:34:00","广东","汕头",25,0,9
"26","2020-02-14 12:34:00","广东","江门",22,0,4
"27","2020-02-14 12:34:00","广东","湛江",22,0,11
"28","2020-02-14 12:34:00","广东","肇庆",17,1,7
"29","2020-02-14 12:34:00","广东","梅州",14,0,7
"30","2020-02-14 12:34:00","广东","阳江",13,0,5
"31","2020-02-14 12:34:00","广东","茂名",13,0,2
"32","2020-02-14 12:34:00","广东","清远",12,0,5
"33","2020-02-14 12:34:00","广东","揭阳",8,0,4
"34","2020-02-14 12:34:00","广东","韶关",8,0,3
"35","2020-02-14 12:34:00","广东","汕尾",5,0,1
"36","2020-02-14 12:34:00","广东","潮州",5,0,0
"37","2020-02-14 12:34:00","广东","河源",3,0,1
"38","2020-02-14 12:34:00","浙江","杭州",165,0,69
"39","2020-02-14 12:34:00","浙江","宁波",153,0,35
"40","2020-02-14 12:34:00","浙江","温州",496,0,142
"41","2020-02-14 12:34:00","浙江","湖州",10,0,4
"42","2020-02-14 12:34:00","浙江","嘉兴",42,0,8
"43","2020-02-14 12:34:00","浙江","绍兴",42,0,16
"44","2020-02-14 12:34:00","浙江","金华",55,0,24
"45","2020-02-14 12:34:00","浙江","衢州",21,0,8
"46","2020-02-14 12:34:00","浙江","舟山",10,0,5
"47","2020-02-14 12:34:00","浙江","台州",144,0,49
"48","2020-02-14 12:34:00","浙江","丽水",17,0,9
"49","2020-02-14 12:34:00","河南","信阳市",243,1,60
"50","2020-02-14 12:34:00","河南","南阳市",146,2,45
"51","2020-02-14 12:34:00","河南","郑州市",142,0,62
"52","2020-02-14 12:34:00","河南","驻马店市",137,0,50
"53","2020-02-14 12:34:00","河南","商丘市",88,2,25
"54","2020-02-14 12:34:00","河南","周口市",69,0,20
"55","2020-02-14 12:34:00","河南","平顶山市",57,1,19
"56","2020-02-14 12:34:00","河南","新乡市",55,2,9
"57","2020-02-14 12:34:00","河南","安阳市",50,0,13
"58","2020-02-14 12:34:00","河南","许昌市",37,0,6
"59","2020-02-14 12:34:00","河南","漯河市",33,0,6
"60","2020-02-14 12:34:00","河南","洛阳市",30,0,4
"61","2020-02-14 12:34:00","河南","焦作市",29,1,5
"62","2020-02-14 12:34:00","河南","开封市",25,0,6
"63","2020-02-14 12:34:00","河南","鹤壁市",19,0,4
"64","2020-02-14 12:34:00","河南","濮阳市",13,0,1
"65","2020-02-14 12:34:00","河南","三门峡市",7,0,3
"66","2020-02-14 12:34:00","河南","济源示范区",4,0,0
"67","2020-02-14 12:34:00","湖南","长沙市",238,0,66
"68","2020-02-14 12:34:00","湖南","衡阳市",46,0,25
"69","2020-02-14 12:34:00","湖南","株洲市",77,0,21
"70","2020-02-14 12:34:00","湖南","湘潭市",34,0,12
"71","2020-02-14 12:34:00","湖南","邵阳市",100,1,41
"72","2020-02-14 12:34:00","湖南","岳阳市",149,1,44
"73","2020-02-14 12:34:00","湖南","常德市",78,0,27
"74","2020-02-14 12:34:00","湖南","张家界市",5,0,3
"75","2020-02-14 12:34:00","湖南","益阳市",59,0,22
"76","2020-02-14 12:34:00","湖南","郴州市",39,0,15
"77","2020-02-14 12:34:00","湖南","永州市",43,0,23
"78","2020-02-14 12:34:00","湖南","怀化市",39,0,26
"79","2020-02-14 12:34:00","湖南","娄底市",73,0,25
"80","2020-02-14 12:34:00","湖南","湘西自治州",8,0,6
"81","2020-02-14 12:34:00","安徽","阜阳",146,0,23
"82","2020-02-14 12:34:00","安徽","合肥",166,1,37
"83","2020-02-14 12:34:00","安徽","马鞍山",34,0,9
"84","2020-02-14 12:34:00","安徽","芜湖",31,0,8
"85","2020-02-14 12:34:00","安徽","铜陵",28,0,10
"86","2020-02-14 12:34:00","安徽","安庆",81,0,32
"87","2020-02-14 12:34:00","安徽","亳州",106,0,19
"88","2020-02-14 12:34:00","安徽","黄山",9,0,1
"89","2020-02-14 12:34:00","安徽","滁州",13,0,4
"90","2020-02-14 12:34:00","安徽","六安",61,0,8
"91","2020-02-14 12:34:00","安徽","宿州",39,0,10
