"","time","provname","city","citypop","deathpop","curepop"
"306","2020-02-20 03:01:00","贵州","毕节",23,0,10
"307","2020-02-20 03:01:00","贵州","铜仁",10,0,9
"308","2020-02-20 03:01:00","贵州","黔东南州",10,0,4
"309","2020-02-20 03:01:00","贵州","黔南州",17,0,7
"310","2020-02-20 03:01:00","贵州","黔西南州",4,0,4
"311","2020-02-20 03:01:00","西藏","拉萨",1,0,1
"312","2020-02-20 03:01:00","青海","西宁",15,0,14
"313","2020-02-20 03:01:00","青海","海北州",3,0,2
"314","2020-02-20 03:01:00","新疆","乌鲁木齐",23,0,8
"315","2020-02-20 03:01:00","新疆","伊犁州",18,0,6
"316","2020-02-20 03:01:00","新疆","吐鲁番",3,0,1
"317","2020-02-20 03:01:00","新疆","阿克苏",1,0,1
"318","2020-02-20 03:01:00","新疆","昌吉",4,0,2
"319","2020-02-20 03:01:00","新疆","巴州",3,0,0
"320","2020-02-20 03:01:00","新疆","第七师",1,0,1
"321","2020-02-20 03:01:00","新疆","石河子",4,1,1
"322","2020-02-20 03:01:00","新疆","第九师",4,0,0
"323","2020-02-20 03:01:00","新疆","五家渠市",2,0,0
"324","2020-02-20 03:01:00","新疆","第十二师",3,0,0
"325","2020-02-20 03:01:00","新疆","第四师",10,0,0
"326","2020-02-20 03:01:00","宁夏","银川",33,0,25
"327","2020-02-20 03:01:00","宁夏","石嘴山",1,0,1
"328","2020-02-20 03:01:00","宁夏","吴忠",28,0,9
"329","2020-02-20 03:01:00","宁夏","固原",5,0,3
"330","2020-02-20 03:01:00","宁夏","中卫",3,0,3
"331","2020-02-20 03:01:00","宁夏","宁东",1,0,1
"332","2020-02-20 03:01:00","北京","北京",393,4,145
"333","2020-02-20 03:01:00","上海","上海",333,2,186
"334","2020-02-20 03:01:00","天津","天津",130,3,54
"335","2020-02-20 03:01:00","重庆","重庆",555,5,254
"336","2020-02-20 03:01:00","香港","香港",65,2,6
"337","2020-02-20 03:01:00","澳门","澳门",10,0,6
"338","2020-02-20 03:01:00","台湾","台湾",24,1,2
