"","time","provname","city","citypop","deathpop","curepop"
"1","2020-02-06 01:01:00","湖北","武汉",8351,362,373
"2","2020-02-06 01:01:00","湖北","黄冈",1645,25,52
"3","2020-02-06 01:01:00","湖北","孝感",1462,18,9
"4","2020-02-06 01:01:00","湖北","荆门",422,16,16
"5","2020-02-06 01:01:00","湖北","咸宁",384,0,3
"6","2020-02-06 01:01:00","湖北","荆州",713,9,12
"7","2020-02-06 01:01:00","湖北","襄阳",735,2,7
"8","2020-02-06 01:01:00","湖北","随州",706,8,9
"9","2020-02-06 01:01:00","湖北","十堰",318,0,14
"10","2020-02-06 01:01:00","湖北","鄂州",382,18,6
"11","2020-02-06 01:01:00","湖北","黄石",509,2,23
"12","2020-02-06 01:01:00","湖北","宜昌",496,4,9
"13","2020-02-06 01:01:00","湖北","恩施州",138,0,10
"14","2020-02-06 01:01:00","湖北","仙桃",225,4,0
"15","2020-02-06 01:01:00","湖北","天门",128,10,0
"16","2020-02-06 01:01:00","湖北","潜江",54,1,0
"17","2020-02-06 01:01:00","湖北","神农架林区",10,0,2
"18","2020-02-06 01:01:00","广东","广州",249,0,7
"19","2020-02-06 01:01:00","广东","深圳",291,0,16
"20","2020-02-06 01:01:00","广东","佛山",50,0,1
"21","2020-02-06 01:01:00","广东","珠海",72,0,4
"22","2020-02-06 01:01:00","广东","惠州",34,0,1
"23","2020-02-06 01:01:00","广东","中山",36,0,3
"24","2020-02-06 01:01:00","广东","阳江",12,0,0
"25","2020-02-06 01:01:00","广东","东莞",44,0,1
"26","2020-02-06 01:01:00","广东","湛江",18,0,3
"27","2020-02-06 01:01:00","广东","汕头",20,0,3
"28","2020-02-06 01:01:00","广东","清远",10,0,2
"29","2020-02-06 01:01:00","广东","揭阳",6,0,0
"30","2020-02-06 01:01:00","广东","肇庆",13,0,1
"31","2020-02-06 01:01:00","广东","韶关",6,0,1
"32","2020-02-06 01:01:00","广东","梅州",10,0,0
"33","2020-02-06 01:01:00","广东","茂名",6,0,0
"34","2020-02-06 01:01:00","广东","河源",1,0,0
"35","2020-02-06 01:01:00","广东","汕尾",5,0,0
"36","2020-02-06 01:01:00","广东","江门",7,0,0
"37","2020-02-06 01:01:00","广东","潮州",5,0,0
"38","2020-02-06 01:01:00","浙江","杭州",141,0,14
"39","2020-02-06 01:01:00","浙江","宁波",120,0,4
"40","2020-02-06 01:01:00","浙江","温州",364,0,28
"41","2020-02-06 01:01:00","浙江","湖州",9,0,1
"42","2020-02-06 01:01:00","浙江","嘉兴",27,0,0
"43","2020-02-06 01:01:00","浙江","绍兴",30,0,3
"44","2020-02-06 01:01:00","浙江","金华",44,0,8
"45","2020-02-06 01:01:00","浙江","衢州",15,0,2
"46","2020-02-06 01:01:00","浙江","舟山",7,0,3
"47","2020-02-06 01:01:00","浙江","台州",122,0,14
"48","2020-02-06 01:01:00","浙江","丽水",16,0,1
"49","2020-02-06 01:01:00","河南","郑州市",92,0,19
"50","2020-02-06 01:01:00","河南","开封市",17,0,1
"51","2020-02-06 01:01:00","河南","洛阳市",17,0,1
"52","2020-02-06 01:01:00","河南","平顶山市",34,0,0
"53","2020-02-06 01:01:00","河南","安阳市",35,0,1
"54","2020-02-06 01:01:00","河南","鹤壁市",10,0,0
"55","2020-02-06 01:01:00","河南","新乡市",39,0,2
"56","2020-02-06 01:01:00","河南","焦作市",15,0,1
"57","2020-02-06 01:01:00","河南","濮阳市",4,0,0
"58","2020-02-06 01:01:00","河南","许昌市",24,0,0
"59","2020-02-06 01:01:00","河南","漯河市",24,0,1
"60","2020-02-06 01:01:00","河南","三门峡市",7,0,1
"61","2020-02-06 01:01:00","河南","南阳市",107,2,4
"62","2020-02-06 01:01:00","河南","商丘市",61,0,3
"63","2020-02-06 01:01:00","河南","信阳市",138,0,9
"64","2020-02-06 01:01:00","河南","周口市",56,0,5
"65","2020-02-06 01:01:00","河南","驻马店市",82,0,2
"66","2020-02-06 01:01:00","河南","济源示范区",2,0,0
"67","2020-02-06 01:01:00","湖南","长沙市",164,0,8
"68","2020-02-06 01:01:00","湖南","衡阳市",39,0,5
"69","2020-02-06 01:01:00","湖南","株洲市",38,0,2
"70","2020-02-06 01:01:00","湖南","湘潭市",23,0,5
"71","2020-02-06 01:01:00","湖南","邵阳市",68,0,3
"72","2020-02-06 01:01:00","湖南","岳阳市",89,0,2
"73","2020-02-06 01:01:00","湖南","常德市",56,0,3
"74","2020-02-06 01:01:00","湖南","张家界市",3,0,2
"75","2020-02-06 01:01:00","湖南","益阳市",40,0,6
"76","2020-02-06 01:01:00","湖南","郴州市",24,0,2
"77","2020-02-06 01:01:00","湖南","永州市",30,0,8
"78","2020-02-06 01:01:00","湖南","怀化市",35,0,6
"79","2020-02-06 01:01:00","湖南","娄底市",45,0,3
"80","2020-02-06 01:01:00","湖南","湘西自治州",7,0,1
"81","2020-02-06 01:01:00","安徽","阜阳",84,0,3
"82","2020-02-06 01:01:00","安徽","合肥",93,0,5
"83","2020-02-06 01:01:00","安徽","马鞍山",30,0,0
"84","2020-02-06 01:01:00","安徽","芜湖",23,0,2
"85","2020-02-06 01:01:00","安徽","铜陵",19,0,1
"86","2020-02-06 01:01:00","安徽","安庆",56,0,3
"87","2020-02-06 01:01:00","安徽","亳州",58,0,2
"88","2020-02-06 01:01:00","安徽","黄山",9,0,0
"89","2020-02-06 01:01:00","安徽","滁州",11,0,2
"90","2020-02-06 01:01:00","安徽","六安",34,0,1
"91","2020-02-06 01:01:00","安徽","宿州",24,0,0
"92","2020-02-06 01:01:00","安徽","蚌埠",48,0,0
"93","2020-02-06 01:01:00","安徽","淮南",12,0,2
"94","2020-02-06 01:01:00","安徽","宣城",4,0,1
"95","2020-02-06 01:01:00","安徽","淮北",14,0,0
"96","2020-02-06 01:01:00","安徽","池州",11,0,1
"97","2020-02-06 01:01:00","四川","成都",92,1,17
"98","2020-02-06 01:01:00","四川","南充",28,0,1
"99","2020-02-06 01:01:00","四川","广安",24,0,1
"100","2020-02-06 01:01:00","四川","绵阳",17,0,2
"101","2020-02-06 01:01:00","四川","达州",17,0,1
"102","2020-02-06 01:01:00","四川","内江",15,0,0
"103","2020-02-06 01:01:00","四川","巴中",15,0,0
"104","2020-02-06 01:01:00","四川","德阳",12,0,0
"105","2020-02-06 01:01:00","四川","攀枝花",11,0,0
"106","2020-02-06 01:01:00","四川","泸州",10,0,0
"107","2020-02-06 01:01:00","四川","甘孜州",10,0,0
"108","2020-02-06 01:01:00","四川","自贡",9,0,0
"109","2020-02-06 01:01:00","四川","宜宾",7,0,0
"110","2020-02-06 01:01:00","四川","凉山州",7,0,0
"111","2020-02-06 01:01:00","四川","广元",6,0,0
"112","2020-02-06 01:01:00","四川","雅安",6,0,0
"113","2020-02-06 01:01:00","四川","遂宁",5,0,1
"114","2020-02-06 01:01:00","四川","眉山",5,0,1
"115","2020-02-06 01:01:00","四川","乐山",2,0,0
