"","time","provname","city","citypop","deathpop","curepop"
"1","2020-02-17 04:30:00","湖北","武汉",39462,1233,2925
"2","2020-02-17 04:30:00","湖北","黄冈",2823,75,716
"3","2020-02-17 04:30:00","湖北","孝感",3201,65,380
"4","2020-02-17 04:30:00","湖北","荆门",909,30,117
"5","2020-02-17 04:30:00","湖北","咸宁",852,8,152
"6","2020-02-17 04:30:00","湖北","荆州",1490,36,263
"7","2020-02-17 04:30:00","湖北","襄阳",1144,19,114
"8","2020-02-17 04:30:00","湖北","随州",1254,22,113
"9","2020-02-17 04:30:00","湖北","十堰",602,2,116
"10","2020-02-17 04:30:00","湖北","鄂州",1230,34,222
"11","2020-02-17 04:30:00","湖北","黄石",988,14,198
"12","2020-02-17 04:30:00","湖北","宜昌",901,21,140
"13","2020-02-17 04:30:00","湖北","恩施州",247,4,76
"14","2020-02-17 04:30:00","湖北","仙桃",523,17,87
"15","2020-02-17 04:30:00","湖北","天门",447,10,27
"16","2020-02-17 04:30:00","湖北","潜江",166,6,12
"17","2020-02-17 04:30:00","湖北","神农架林区",10,0,8
"18","2020-02-17 04:30:00","广东","深圳",414,0,131
"19","2020-02-17 04:30:00","广东","广州",338,0,121
"20","2020-02-17 04:30:00","广东","珠海",96,0,37
"21","2020-02-17 04:30:00","广东","佛山",84,0,23
"22","2020-02-17 04:30:00","广东","东莞",89,1,12
"23","2020-02-17 04:30:00","广东","中山",65,0,34
"24","2020-02-17 04:30:00","广东","惠州",58,0,26
"25","2020-02-17 04:30:00","广东","汕头",25,0,13
"26","2020-02-17 04:30:00","广东","江门",23,0,3
"27","2020-02-17 04:30:00","广东","湛江",22,0,11
"28","2020-02-17 04:30:00","广东","肇庆",17,1,8
"29","2020-02-17 04:30:00","广东","梅州",16,0,7
"30","2020-02-17 04:30:00","广东","阳江",13,0,7
"31","2020-02-17 04:30:00","广东","茂名",13,0,3
"32","2020-02-17 04:30:00","广东","清远",12,0,7
"33","2020-02-17 04:30:00","广东","揭阳",8,0,4
"34","2020-02-17 04:30:00","广东","韶关",10,0,4
"35","2020-02-17 04:30:00","广东","汕尾",5,0,1
"36","2020-02-17 04:30:00","广东","潮州",5,0,1
"37","2020-02-17 04:30:00","广东","河源",3,0,1
"38","2020-02-17 04:30:00","浙江","杭州",166,0,75
"39","2020-02-17 04:30:00","浙江","宁波",155,0,55
"40","2020-02-17 04:30:00","浙江","温州",502,0,182
"41","2020-02-17 04:30:00","浙江","湖州",10,0,4
"42","2020-02-17 04:30:00","浙江","嘉兴",43,0,11
"43","2020-02-17 04:30:00","浙江","绍兴",42,0,17
"44","2020-02-17 04:30:00","浙江","金华",55,0,24
"45","2020-02-17 04:30:00","浙江","衢州",21,0,9
"46","2020-02-17 04:30:00","浙江","舟山",10,0,5
"47","2020-02-17 04:30:00","浙江","台州",146,0,63
"48","2020-02-17 04:30:00","浙江","丽水",17,0,11
"49","2020-02-17 04:30:00","河南","信阳市",261,2,74
"50","2020-02-17 04:30:00","河南","南阳市",151,2,57
"51","2020-02-17 04:30:00","河南","郑州市",148,0,72
